timestamp_ms,price,sources,spread
1775418220421,67296.43,3,7.6
1775418221315,67296.43,3,7.6
1775418221422,67296.43,3,7.6
1775418222318,67296.43,3,7.6
1775418222424,67296.43,3,7.6
1775418223320,67296.43,3,7.6
1775418223427,67296.43,3,7.6
1775418224322,67296.43,3,7.6
1775418224429,67296.43,3,7.6
1775418225325,67296.43,3,7.6
1775418225429,67296.43,3,7.6
1775418226327,67296.43,3,7.6
1775418226431,67296.43,3,7.6
1775418227327,67296.46,3,7.7
1775418227433,67296.46,3,7.7
1775418228329,67295.73,3,5.5
1775418228436,67295.73,3,5.5
1775418229331,67295.76,3,5.6
1775418229438,67295.76,3,5.6
1775418230334,67295.73,3,5.5
1775418230441,67295.73,3,5.5
1775418231336,67295.73,3,5.5
1775418231443,67295.73,3,5.5
1775418232339,67295.73,3,5.5
1775418232446,67295.73,3,5.5
1775418233341,67295.73,3,5.5
1775418233448,67295.73,3,5.5
1775418234343,67295.73,3,5.5
1775418234452,67295.73,3,5.5
1775418235345,67295.73,3,5.5
1775418235453,67295.73,3,5.5
1775418236346,67295.73,3,5.5
1775418236455,67296.06,3,4.7
1775418237349,67296.06,3,4.7
1775418237457,67296.06,3,4.7
1775418238351,67296.06,3,4.7
1775418238460,67296.06,3,4.7
1775418239353,67296.03,3,4.8
1775418239462,67296.03,3,4.8
1775418240356,67296.03,3,4.8
1775418240463,67296.03,3,4.8
1775418241357,67296.03,3,4.8
1775418241464,67296.03,3,4.8
1775418242358,67296.06,3,4.7
1775418242467,67296.06,3,4.7
1775418243360,67296.03,3,4.8
1775418243467,67296.06,3,4.7
1775418244361,67296.06,3,4.7
1775418244468,67296.06,3,4.7
1775418245363,67296.06,3,4.7
1775418245470,67296.06,3,4.7
1775418246365,67296.06,3,4.7
1775418246473,67296.06,3,4.7
1775418247367,67296.06,3,4.7
1775418247473,67296.06,3,4.7
1775418248369,67296.03,3,4.6
1775418248475,67296.03,3,4.6
1775418249369,67296.03,3,4.6
1775418249480,67296.03,3,4.6
1775418250371,67296.03,3,4.6
1775418250480,67296.03,3,4.6
1775418251372,67296.03,3,4.6
1775418251483,67296.03,3,4.6
1775418252375,67296.03,3,4.6
1775418252485,67296.03,3,4.6
1775418253377,67296.03,3,4.6
1775418253486,67296.03,3,4.6
1775418254379,67296.03,3,4.6
1775418254487,67296.03,3,4.6
1775418255381,67296.03,3,4.6
1775418255489,67296.03,3,4.6
1775418256384,67296.0,3,4.7
1775418256491,67296.0,3,4.7
1775418257384,67296.0,3,4.7
1775418257491,67296.0,3,4.7
1775418258384,67296.0,3,4.7
1775418258492,67296.0,3,4.7
1775418259385,67296.0,3,4.7
1775418259492,67296.0,3,4.7
1775418260386,67296.0,3,4.7
1775418260505,67296.0,3,4.7
1775418261387,67296.03,3,4.8
1775418261506,67296.03,3,4.8
1775418262388,67296.03,3,4.8
1775418262506,67296.03,3,4.8
1775418263390,67296.03,3,4.8
1775418263507,67296.03,3,4.8
1775418264391,67296.06,3,4.7
1775418264509,67296.06,3,4.7
1775418265393,67296.06,3,4.7
1775418265514,67296.06,3,4.7
1775418266395,67296.06,3,4.7
1775418266516,67296.06,3,4.7
1775418267397,67296.06,3,4.7
1775418267518,67296.06,3,4.7
1775418268400,67298.63,3,9.11
1775418268520,67298.63,3,9.11
1775418269401,67301.01,3,8.26
1775418269523,67301.71,3,8.26
1775418270401,67304.37,3,1.6
1775418270525,67304.37,3,1.6
1775418271404,67304.37,3,1.6
1775418271527,67304.37,3,1.6
1775418272404,67304.37,3,1.6
1775418272527,67304.37,3,1.6
1775418273405,67304.37,3,1.6
1775418273530,67306.07,3,6.7
1775418274408,67309.79,3,1.72
1775418274532,67309.79,3,1.72
1775418275409,67309.76,3,1.71
1775418275534,67309.76,3,1.71
1775418276413,67309.76,3,1.71
1775418276536,67309.76,3,1.71
1775418277414,67309.76,3,1.72
1775418277538,67309.19,3,5.6
1775418278414,67310.46,3,3.41
1775418278539,67310.46,3,3.41
1775418279424,67310.46,3,3.41
1775418279541,67310.46,3,3.41
1775418280425,67310.46,3,3.42
1775418280543,67310.46,3,3.42
1775418281428,67310.46,3,3.42
1775418281545,67310.46,3,3.42
1775418282430,67310.46,3,3.41
1775418282551,67310.46,3,3.41
1775418283431,67310.46,3,3.41
1775418283551,67310.46,3,3.41
1775418284433,67310.46,3,3.42
1775418284553,67310.46,3,3.42
1775418285434,67310.46,3,3.41
1775418285555,67310.46,3,3.41
1775418286435,67310.46,3,3.41
1775418286557,67310.46,3,3.41
1775418287437,67310.46,3,3.42
1775418287560,67310.46,3,3.42
1775418288439,67310.46,3,3.42
1775418288562,67310.46,3,3.42
1775418289442,67310.46,3,3.41
1775418289564,67310.46,3,3.41
1775418290443,67310.46,3,3.42
1775418290565,67310.46,3,3.42
1775418291444,67310.46,3,3.42
1775418291567,67310.46,3,3.42
1775418292446,67310.46,3,3.41
1775418292568,67310.46,3,3.41
1775418293448,67310.46,3,3.41
1775418293570,67310.46,3,3.41
1775418294451,67310.46,3,3.41
1775418294571,67310.46,3,3.41
1775418295453,67310.46,3,3.41
1775418295572,67310.46,3,3.41
1775418296454,67310.46,3,3.41
1775418296574,67310.46,3,3.41
1775418297457,67310.43,3,3.31
1775418297576,67310.43,3,3.31
1775418298459,67310.43,3,3.31
1775418298579,67310.43,3,3.31
1775418299461,67310.43,3,3.31
1775418299581,67310.43,3,3.31
1775418300462,67310.56,3,3.71
1775418300582,67310.56,3,3.71
1775418301464,67310.56,3,3.71
1775418301584,67310.56,3,3.71
1775418302465,67310.63,3,3.91
1775418302585,67310.63,3,3.91
1775418303468,67310.63,3,3.91
1775418303588,67310.63,3,3.91
1775418304468,67310.63,3,3.92
1775418304590,67310.63,3,3.92
